,date,venue,bat_team,bowl_team,runs,wickets,overs,runs_last_5,wickets_last_5,total
21479,2011-04-10,8,1,4,40,4,7.3,22,2,95
21480,2011-04-10,8,1,4,40,4,7.4,18,2,95
21481,2011-04-10,8,1,4,40,4,7.5,18,2,95
21482,2011-04-10,8,1,4,41,4,7.6,18,2,95
21483,2011-04-10,8,1,4,41,4,8.1,18,2,95
21484,2011-04-10,8,1,4,42,4,8.2,19,2,95
21485,2011-04-10,8,1,4,42,4,8.3,19,2,95
21486,2011-04-10,8,1,4,43,4,8.4,20,2,95
21487,2011-04-10,8,1,4,44,4,8.5,21,2,95
21488,2011-04-10,8,1,4,45,4,8.6,22,2,95
21489,2011-04-10,8,1,4,45,4,9.1,22,2,95
21490,2011-04-10,8,1,4,46,4,9.2,19,2,95
21491,2011-04-10,8,1,4,46,4,9.3,19,2,95
21492,2011-04-10,8,1,4,50,4,9.4,23,1,95
21493,2011-04-10,8,1,4,51,4,9.5,24,1,95
21494,2011-04-10,8,1,4,53,4,9.6,26,1,95
21495,2011-04-10,8,1,4,54,4,10.1,26,1,95
21496,2011-04-10,8,1,4,55,4,10.2,23,1,95
21497,2011-04-10,8,1,4,56,4,10.2,24,1,95
21498,2011-04-10,8,1,4,57,4,10.3,25,1,95
21499,2011-04-10,8,1,4,59,4,10.4,21,1,95
21500,2011-04-10,8,1,4,59,4,10.5,21,1,95
21501,2011-04-10,8,1,4,59,4,10.6,21,1,95
21502,2011-04-10,8,1,4,60,4,11.1,21,1,95
21503,2011-04-10,8,1,4,61,4,11.2,22,1,95
21504,2011-04-10,8,1,4,62,4,11.3,22,1,95
21505,2011-04-10,8,1,4,66,4,11.4,26,1,95
21506,2011-04-10,8,1,4,67,4,11.5,27,0,95
21507,2011-04-10,8,1,4,68,4,11.6,28,0,95
21508,2011-04-10,8,1,4,69,4,12.1,29,0,95
21509,2011-04-10,8,1,4,69,4,12.2,29,0,95
21510,2011-04-10,8,1,4,69,4,12.3,29,0,95
21511,2011-04-10,8,1,4,70,4,12.4,30,0,95
21512,2011-04-10,8,1,4,71,4,12.5,30,0,95
21513,2011-04-10,8,1,4,72,4,12.5,31,0,95
21514,2011-04-10,8,1,4,73,4,12.6,31,0,95
21515,2011-04-10,8,1,4,74,4,13.1,32,0,95
21516,2011-04-10,8,1,4,78,4,13.2,35,0,95
21517,2011-04-10,8,1,4,79,4,13.3,35,0,95
21518,2011-04-10,8,1,4,80,4,13.4,35,0,95
21519,2011-04-10,8,1,4,81,4,13.5,36,0,95
21520,2011-04-10,8,1,4,81,4,13.6,35,0,95
21521,2011-04-10,8,1,4,82,4,14.1,36,0,95
21522,2011-04-10,8,1,4,82,5,14.2,32,1,95
21523,2011-04-10,8,1,4,82,6,14.3,31,2,95
21524,2011-04-10,8,1,4,82,6,14.4,29,2,95
21525,2011-04-10,8,1,4,83,6,14.5,29,2,95
21526,2011-04-10,8,1,4,87,6,14.6,32,2,95
21527,2011-04-10,8,1,4,88,6,15.1,32,2,95
21528,2011-04-10,8,1,4,88,7,15.2,31,3,95
21529,2011-04-10,8,1,4,88,7,15.3,29,3,95
21530,2011-04-10,8,1,4,88,8,15.4,29,4,95
21531,2011-04-10,8,1,4,88,8,15.5,29,4,95
21532,2011-04-10,8,1,4,88,8,15.6,28,4,95
21533,2011-04-10,8,1,4,89,8,16.1,28,4,95
21534,2011-04-10,8,1,4,89,8,16.2,27,4,95
21535,2011-04-10,8,1,4,89,8,16.3,23,4,95
21536,2011-04-10,8,1,4,90,9,16.3,23,5,95
21537,2011-04-10,8,1,4,90,9,16.4,22,5,95
21538,2011-04-10,8,1,4,90,9,16.5,21,5,95
21539,2011-04-10,8,1,4,90,9,16.6,21,5,95
21540,2011-04-10,8,1,4,94,9,17.1,25,5,95
21541,2011-04-10,8,1,4,95,9,17.2,25,5,95
21542,2011-04-10,8,1,4,95,9,17.3,24,5,95
21543,2011-04-10,8,1,4,95,10,17.4,23,6,95
21824,2011-04-12,23,1,5,30,2,5.1,25,1,151
21825,2011-04-12,23,1,5,30,2,5.2,25,1,151
21826,2011-04-12,23,1,5,30,2,5.3,25,1,151
21827,2011-04-12,23,1,5,30,2,5.4,25,1,151
21828,2011-04-12,23,1,5,30,2,5.5,25,1,151
21829,2011-04-12,23,1,5,30,2,5.6,25,1,151
21830,2011-04-12,23,1,5,31,2,6.1,26,1,151
21831,2011-04-12,23,1,5,32,2,6.2,27,1,151
21832,2011-04-12,23,1,5,33,2,6.3,27,1,151
21833,2011-04-12,23,1,5,34,2,6.4,27,1,151
21834,2011-04-12,23,1,5,36,2,6.5,29,1,151
21835,2011-04-12,23,1,5,36,2,6.6,29,1,151
21836,2011-04-12,23,1,5,36,3,7.1,26,2,151
21837,2011-04-12,23,1,5,36,3,7.2,26,2,151
21838,2011-04-12,23,1,5,36,4,7.3,26,3,151
21839,2011-04-12,23,1,5,36,4,7.4,26,3,151
21840,2011-04-12,23,1,5,38,4,7.5,22,3,151
21841,2011-04-12,23,1,5,38,4,7.6,22,3,151
21842,2011-04-12,23,1,5,38,4,8.1,18,3,151
21843,2011-04-12,23,1,5,39,4,8.2,18,3,151
21844,2011-04-12,23,1,5,39,4,8.3,18,3,151
21845,2011-04-12,23,1,5,39,4,8.4,17,3,151
21846,2011-04-12,23,1,5,40,4,8.5,17,3,151
21847,2011-04-12,23,1,5,41,4,8.6,18,3,151
21848,2011-04-12,23,1,5,41,4,9.1,14,3,151
21849,2011-04-12,23,1,5,42,4,9.2,14,3,151
21850,2011-04-12,23,1,5,42,4,9.3,13,3,151
21851,2011-04-12,23,1,5,42,4,9.4,13,3,151
21852,2011-04-12,23,1,5,42,4,9.5,13,2,151
21853,2011-04-12,23,1,5,43,4,9.6,13,2,151
21854,2011-04-12,23,1,5,43,4,10.1,13,2,151
21855,2011-04-12,23,1,5,44,4,10.2,14,2,151
21856,2011-04-12,23,1,5,45,4,10.3,15,2,151
21857,2011-04-12,23,1,5,51,4,10.4,21,2,151
21858,2011-04-12,23,1,5,53,4,10.5,23,2,151
21859,2011-04-12,23,1,5,54,4,10.6,24,2,151
21860,2011-04-12,23,1,5,54,4,11.1,23,2,151
21861,2011-04-12,23,1,5,58,4,11.2,26,2,151
21862,2011-04-12,23,1,5,58,4,11.3,25,2,151
21863,2011-04-12,23,1,5,60,4,11.4,26,2,151
21864,2011-04-12,23,1,5,62,4,11.5,26,2,151
21865,2011-04-12,23,1,5,62,4,11.6,26,2,151
21866,2011-04-12,23,1,5,62,4,12.1,26,1,151
21867,2011-04-12,23,1,5,63,4,12.2,27,1,151
21868,2011-04-12,23,1,5,64,4,12.3,28,0,151
21869,2011-04-12,23,1,5,68,4,12.4,32,0,151
21870,2011-04-12,23,1,5,69,4,12.5,31,0,151
21871,2011-04-12,23,1,5,70,4,12.6,32,0,151
21872,2011-04-12,23,1,5,71,4,13.1,33,0,151
21873,2011-04-12,23,1,5,72,4,13.2,33,0,151
21874,2011-04-12,23,1,5,72,4,13.3,33,0,151
21875,2011-04-12,23,1,5,72,4,13.4,33,0,151
21876,2011-04-12,23,1,5,72,4,13.5,32,0,151
21877,2011-04-12,23,1,5,76,4,13.6,35,0,151
21878,2011-04-12,23,1,5,77,4,14.1,36,0,151
21879,2011-04-12,23,1,5,78,4,14.2,36,0,151
21880,2011-04-12,23,1,5,82,4,14.3,40,0,151
21881,2011-04-12,23,1,5,82,4,14.4,40,0,151
21882,2011-04-12,23,1,5,83,4,14.5,41,0,151
21883,2011-04-12,23,1,5,89,4,14.6,46,0,151
21884,2011-04-12,23,1,5,93,4,15.1,50,0,151
21885,2011-04-12,23,1,5,99,4,15.2,55,0,151
21886,2011-04-12,23,1,5,99,4,15.3,54,0,151
21887,2011-04-12,23,1,5,103,4,15.4,52,0,151
21888,2011-04-12,23,1,5,105,4,15.5,52,0,151
21889,2011-04-12,23,1,5,106,4,15.6,52,0,151
21890,2011-04-12,23,1,5,106,4,16.1,52,0,151
21891,2011-04-12,23,1,5,110,4,16.2,52,0,151
21892,2011-04-12,23,1,5,110,4,16.3,52,0,151
21893,2011-04-12,23,1,5,110,4,16.4,50,0,151
21894,2011-04-12,23,1,5,111,4,16.5,49,0,151
21895,2011-04-12,23,1,5,112,4,16.6,50,0,151
21896,2011-04-12,23,1,5,114,4,17.1,52,0,151
21897,2011-04-12,23,1,5,118,4,17.2,55,0,151
21898,2011-04-12,23,1,5,119,4,17.3,55,0,151
21899,2011-04-12,23,1,5,119,5,17.4,51,1,151
21900,2011-04-12,23,1,5,119,5,17.5,50,1,151
21901,2011-04-12,23,1,5,123,5,17.6,53,1,151
21902,2011-04-12,23,1,5,123,5,18.1,52,1,151
21903,2011-04-12,23,1,5,124,5,18.2,52,1,151
21904,2011-04-12,23,1,5,130,5,18.3,58,1,151
21905,2011-04-12,23,1,5,136,5,18.4,64,1,151
21906,2011-04-12,23,1,5,137,5,18.4,65,1,151
21907,2011-04-12,23,1,5,139,5,18.5,63,1,151
21908,2011-04-12,23,1,5,139,6,18.6,62,2,151
21909,2011-04-12,23,1,5,140,6,19.1,62,2,151
21910,2011-04-12,23,1,5,140,6,19.2,58,2,151
21911,2011-04-12,23,1,5,142,6,19.2,60,2,151
21912,2011-04-12,23,1,5,142,6,19.3,59,2,151
21913,2011-04-12,23,1,5,143,6,19.4,54,2,151
21914,2011-04-12,23,1,5,147,6,19.5,54,2,151
21915,2011-04-12,23,1,5,151,6,19.6,52,2,151
21947,2011-04-12,13,6,4,21,2,5.1,21,1,140
21948,2011-04-12,13,6,4,22,2,5.2,22,1,140
21949,2011-04-12,13,6,4,22,2,5.3,22,1,140
21950,2011-04-12,13,6,4,23,2,5.4,23,1,140
21951,2011-04-12,13,6,4,23,2,5.5,22,1,140
21952,2011-04-12,13,6,4,24,2,5.6,22,1,140
21953,2011-04-12,13,6,4,25,2,6.1,23,1,140
21954,2011-04-12,13,6,4,25,2,6.2,22,1,140
21955,2011-04-12,13,6,4,26,2,6.3,23,1,140
21956,2011-04-12,13,6,4,27,2,6.4,24,1,140
21957,2011-04-12,13,6,4,28,2,6.5,24,1,140
21958,2011-04-12,13,6,4,29,2,6.6,21,1,140
21959,2011-04-12,13,6,4,29,2,7.1,21,1,140
21960,2011-04-12,13,6,4,33,2,7.2,21,1,140
21961,2011-04-12,13,6,4,33,2,7.3,21,1,140
21962,2011-04-12,13,6,4,34,2,7.4,21,1,140
21963,2011-04-12,13,6,4,35,2,7.5,21,1,140
21964,2011-04-12,13,6,4,35,2,7.6,20,1,140
21965,2011-04-12,13,6,4,39,2,8.1,24,1,140
21966,2011-04-12,13,6,4,39,2,8.2,24,1,140
21967,2011-04-12,13,6,4,39,2,8.3,23,1,140
21968,2011-04-12,13,6,4,40,2,8.4,24,1,140
21969,2011-04-12,13,6,4,40,2,8.5,24,1,140
21970,2011-04-12,13,6,4,41,2,8.6,24,1,140
21971,2011-04-12,13,6,4,42,2,9.1,24,1,140
21972,2011-04-12,13,6,4,43,2,9.2,24,1,140
21973,2011-04-12,13,6,4,47,2,9.3,28,0,140
21974,2011-04-12,13,6,4,48,2,9.4,29,0,140
21975,2011-04-12,13,6,4,49,2,9.5,30,0,140
21976,2011-04-12,13,6,4,50,2,9.6,30,0,140
21977,2011-04-12,13,6,4,51,2,10.1,30,0,140
21978,2011-04-12,13,6,4,52,2,10.2,30,0,140
21979,2011-04-12,13,6,4,53,2,10.2,31,0,140
21980,2011-04-12,13,6,4,53,2,10.3,30,0,140
21981,2011-04-12,13,6,4,54,2,10.4,31,0,140
21982,2011-04-12,13,6,4,55,2,10.5,31,0,140
21983,2011-04-12,13,6,4,55,2,10.6,30,0,140
21984,2011-04-12,13,6,4,56,2,11.1,31,0,140
21985,2011-04-12,13,6,4,57,2,11.2,31,0,140
21986,2011-04-12,13,6,4,61,2,11.3,34,0,140
21987,2011-04-12,13,6,4,62,2,11.4,34,0,140
21988,2011-04-12,13,6,4,63,2,11.5,34,0,140
21989,2011-04-12,13,6,4,64,2,11.6,35,0,140
21990,2011-04-12,13,6,4,65,2,12.1,32,0,140
21991,2011-04-12,13,6,4,66,2,12.2,33,0,140
21992,2011-04-12,13,6,4,67,2,12.3,33,0,140
21993,2011-04-12,13,6,4,68,2,12.4,33,0,140
21994,2011-04-12,13,6,4,70,2,12.5,35,0,140
21995,2011-04-12,13,6,4,71,2,12.6,32,0,140
21996,2011-04-12,13,6,4,75,2,13.1,36,0,140
21997,2011-04-12,13,6,4,76,2,13.2,37,0,140
21998,2011-04-12,13,6,4,80,2,13.3,40,0,140
21999,2011-04-12,13,6,4,81,2,13.4,41,0,140
22000,2011-04-12,13,6,4,81,2,13.5,40,0,140
22001,2011-04-12,13,6,4,82,2,13.6,40,0,140
22002,2011-04-12,13,6,4,83,2,14.0,40,0,140
22003,2011-04-12,13,6,4,84,2,14.1,37,0,140
22004,2011-04-12,13,6,4,85,2,14.2,37,0,140
22005,2011-04-12,13,6,4,86,2,14.3,37,0,140
22006,2011-04-12,13,6,4,87,2,14.4,37,0,140
22007,2011-04-12,13,6,4,87,2,14.5,36,0,140
22008,2011-04-12,13,6,4,91,2,14.6,39,0,140
22009,2011-04-12,13,6,4,91,2,15.1,38,0,140
22010,2011-04-12,13,6,4,91,2,15.2,38,0,140
22011,2011-04-12,13,6,4,95,2,15.3,41,0,140
22012,2011-04-12,13,6,4,96,2,15.4,41,0,140
22013,2011-04-12,13,6,4,97,2,15.5,42,0,140
22014,2011-04-12,13,6,4,103,2,15.6,47,0,140
22015,2011-04-12,13,6,4,103,2,16.1,46,0,140
22016,2011-04-12,13,6,4,109,2,16.2,48,0,140
22017,2011-04-12,13,6,4,110,2,16.3,48,0,140
22018,2011-04-12,13,6,4,110,2,16.4,47,0,140
22019,2011-04-12,13,6,4,110,3,16.5,46,1,140
22020,2011-04-12,13,6,4,111,3,16.6,46,1,140
22021,2011-04-12,13,6,4,112,3,17.1,46,1,140
22022,2011-04-12,13,6,4,112,3,17.2,45,1,140
22023,2011-04-12,13,6,4,112,4,17.3,44,2,140
22024,2011-04-12,13,6,4,112,4,17.4,42,2,140
22025,2011-04-12,13,6,4,116,4,17.5,45,2,140
22026,2011-04-12,13,6,4,116,4,17.6,41,2,140
22027,2011-04-12,13,6,4,117,4,18.1,41,2,140
22028,2011-04-12,13,6,4,121,4,18.2,41,2,140
22029,2011-04-12,13,6,4,121,4,18.3,40,2,140
22030,2011-04-12,13,6,4,122,4,18.4,41,2,140
22031,2011-04-12,13,6,4,123,4,18.5,41,2,140
22032,2011-04-12,13,6,4,124,4,18.6,41,2,140
22033,2011-04-12,13,6,4,128,4,19.1,44,2,140
22034,2011-04-12,13,6,4,129,4,19.1,44,2,140
22035,2011-04-12,13,6,4,130,4,19.2,44,2,140
22036,2011-04-12,13,6,4,131,4,19.3,44,2,140
22037,2011-04-12,13,6,4,132,4,19.4,45,2,140
22038,2011-04-12,13,6,4,138,4,19.5,47,2,140
22039,2011-04-12,13,6,4,140,4,19.6,49,2,140
22070,2011-04-13,20,0,2,27,2,5.1,27,1,188
22071,2011-04-13,20,0,2,29,2,5.2,29,0,188
22072,2011-04-13,20,0,2,30,2,5.3,30,0,188
22073,2011-04-13,20,0,2,30,2,5.4,30,0,188
22074,2011-04-13,20,0,2,30,2,5.5,30,0,188
22075,2011-04-13,20,0,2,31,2,5.6,31,0,188
22076,2011-04-13,20,0,2,35,2,6.1,35,0,188
22077,2011-04-13,20,0,2,35,2,6.2,35,0,188
22078,2011-04-13,20,0,2,36,2,6.3,36,0,188
22079,2011-04-13,20,0,2,36,2,6.4,34,0,188
22080,2011-04-13,20,0,2,37,2,6.5,35,0,188
22081,2011-04-13,20,0,2,39,2,6.6,37,0,188
22082,2011-04-13,20,0,2,40,2,7.1,38,0,188
22083,2011-04-13,20,0,2,41,2,7.2,39,0,188
22084,2011-04-13,20,0,2,41,2,7.3,38,0,188
22085,2011-04-13,20,0,2,42,2,7.4,38,0,188
22086,2011-04-13,20,0,2,43,2,7.5,37,0,188
22087,2011-04-13,20,0,2,47,2,7.6,41,0,188
22088,2011-04-13,20,0,2,48,2,8.1,39,0,188
22089,2011-04-13,20,0,2,52,2,8.2,43,0,188
22090,2011-04-13,20,0,2,52,2,8.3,39,0,188
22091,2011-04-13,20,0,2,53,2,8.4,40,0,188
22092,2011-04-13,20,0,2,54,2,8.5,41,0,188
22093,2011-04-13,20,0,2,55,2,8.6,42,0,188
22094,2011-04-13,20,0,2,56,2,9.1,43,0,188
22095,2011-04-13,20,0,2,60,2,9.2,43,0,188
22096,2011-04-13,20,0,2,61,2,9.3,41,0,188
22097,2011-04-13,20,0,2,65,2,9.4,44,0,188
22098,2011-04-13,20,0,2,65,2,9.5,38,0,188
22099,2011-04-13,20,0,2,67,2,9.6,40,0,188
22100,2011-04-13,20,0,2,68,2,10.1,41,0,188
22101,2011-04-13,20,0,2,70,2,10.2,41,0,188
22102,2011-04-13,20,0,2,71,2,10.2,41,0,188
22103,2011-04-13,20,0,2,72,2,10.3,42,0,188
22104,2011-04-13,20,0,2,73,2,10.4,43,0,188
22105,2011-04-13,20,0,2,77,2,10.5,46,0,188
22106,2011-04-13,20,0,2,78,2,10.6,43,0,188
22107,2011-04-13,20,0,2,82,2,11.1,47,0,188
22108,2011-04-13,20,0,2,84,2,11.2,48,0,188
22109,2011-04-13,20,0,2,85,2,11.3,49,0,188
22110,2011-04-13,20,0,2,91,2,11.4,54,0,188
22111,2011-04-13,20,0,2,93,2,11.5,54,0,188
22112,2011-04-13,20,0,2,94,2,11.6,54,0,188
22113,2011-04-13,20,0,2,94,2,12.1,53,0,188
22114,2011-04-13,20,0,2,95,2,12.2,54,0,188
22115,2011-04-13,20,0,2,95,2,12.3,53,0,188
22116,2011-04-13,20,0,2,96,2,12.4,53,0,188
22117,2011-04-13,20,0,2,102,2,12.5,55,0,188
22118,2011-04-13,20,0,2,104,2,12.6,56,0,188
22119,2011-04-13,20,0,2,104,2,13.1,52,0,188
22120,2011-04-13,20,0,2,105,2,13.2,53,0,188
22121,2011-04-13,20,0,2,109,2,13.3,56,0,188
22122,2011-04-13,20,0,2,113,2,13.4,59,0,188
22123,2011-04-13,20,0,2,113,2,13.5,58,0,188
22124,2011-04-13,20,0,2,113,2,13.6,57,0,188
22125,2011-04-13,20,0,2,114,2,14.1,54,0,188
22126,2011-04-13,20,0,2,118,2,14.2,57,0,188
22127,2011-04-13,20,0,2,124,2,14.3,59,0,188
22128,2011-04-13,20,0,2,124,2,14.4,59,0,188
22129,2011-04-13,20,0,2,124,3,14.5,57,1,188
22130,2011-04-13,20,0,2,126,3,14.6,58,1,188
22131,2011-04-13,20,0,2,127,3,15.1,57,1,188
22132,2011-04-13,20,0,2,128,3,15.2,57,1,188
22133,2011-04-13,20,0,2,132,3,15.3,60,1,188
22134,2011-04-13,20,0,2,134,3,15.4,61,1,188
22135,2011-04-13,20,0,2,138,3,15.5,61,1,188
22136,2011-04-13,20,0,2,140,3,15.6,62,1,188
22137,2011-04-13,20,0,2,144,3,16.1,62,1,188
22138,2011-04-13,20,0,2,145,3,16.2,61,1,188
22139,2011-04-13,20,0,2,146,3,16.3,61,1,188
22140,2011-04-13,20,0,2,147,3,16.4,56,1,188
22141,2011-04-13,20,0,2,148,3,16.5,55,1,188
22142,2011-04-13,20,0,2,149,3,16.6,55,1,188
22143,2011-04-13,20,0,2,153,3,17.1,59,1,188
22144,2011-04-13,20,0,2,159,3,17.2,64,1,188
22145,2011-04-13,20,0,2,165,3,17.3,70,1,188
22146,2011-04-13,20,0,2,167,3,17.4,71,1,188
22147,2011-04-13,20,0,2,167,3,17.5,65,1,188
22148,2011-04-13,20,0,2,171,3,17.6,67,1,188
22149,2011-04-13,20,0,2,172,3,18.1,68,1,188
22150,2011-04-13,20,0,2,176,3,18.2,71,1,188
22151,2011-04-13,20,0,2,177,3,18.3,68,1,188
22152,2011-04-13,20,0,2,178,3,18.4,65,1,188
22153,2011-04-13,20,0,2,178,3,18.5,65,1,188
22154,2011-04-13,20,0,2,180,3,18.5,67,1,188
22155,2011-04-13,20,0,2,181,3,18.6,67,1,188
22156,2011-04-13,20,0,2,182,3,19.1,64,1,188
22157,2011-04-13,20,0,2,183,3,19.2,59,1,188
22158,2011-04-13,20,0,2,184,3,19.3,60,1,188
22159,2011-04-13,20,0,2,186,3,19.4,62,0,188
22160,2011-04-13,20,0,2,188,3,19.5,62,0,188
22161,2011-04-13,20,0,2,188,4,19.6,61,1,188
22445,2011-04-15,23,5,3,29,1,5.1,23,1,159
22446,2011-04-15,23,5,3,29,1,5.2,23,1,159
22447,2011-04-15,23,5,3,30,1,5.3,24,1,159
22448,2011-04-15,23,5,3,31,1,5.4,24,1,159
22449,2011-04-15,23,5,3,31,1,5.5,24,1,159
22450,2011-04-15,23,5,3,31,1,5.6,20,1,159
22451,2011-04-15,23,5,3,32,1,6.1,20,1,159
22452,2011-04-15,23,5,3,34,1,6.2,22,1,159
22453,2011-04-15,23,5,3,34,1,6.3,22,1,159
22454,2011-04-15,23,5,3,35,1,6.4,23,1,159
22455,2011-04-15,23,5,3,36,1,6.4,23,1,159
22456,2011-04-15,23,5,3,36,1,6.5,19,1,159
22457,2011-04-15,23,5,3,37,1,6.6,19,1,159
22458,2011-04-15,23,5,3,41,1,7.1,23,1,159
22459,2011-04-15,23,5,3,41,1,7.2,19,1,159
22460,2011-04-15,23,5,3,42,1,7.3,20,1,159
22461,2011-04-15,23,5,3,44,1,7.4,22,1,159
22462,2011-04-15,23,5,3,45,1,7.5,22,1,159
22463,2011-04-15,23,5,3,45,1,7.6,22,1,159
22464,2011-04-15,23,5,3,49,1,8.1,25,1,159
22465,2011-04-15,23,5,3,50,1,8.2,26,1,159
22466,2011-04-15,23,5,3,51,1,8.3,27,1,159
22467,2011-04-15,23,5,3,52,1,8.4,27,1,159
22468,2011-04-15,23,5,3,53,1,8.5,28,1,159
22469,2011-04-15,23,5,3,57,1,8.6,31,1,159
22470,2011-04-15,23,5,3,58,1,9.1,32,0,159
22471,2011-04-15,23,5,3,59,1,9.2,33,0,159
22472,2011-04-15,23,5,3,60,1,9.3,33,0,159
22473,2011-04-15,23,5,3,60,1,9.4,32,0,159
22474,2011-04-15,23,5,3,61,1,9.5,32,0,159
22475,2011-04-15,23,5,3,67,1,9.6,38,0,159
22476,2011-04-15,23,5,3,68,1,10.1,39,0,159
22477,2011-04-15,23,5,3,70,1,10.2,40,0,159
22478,2011-04-15,23,5,3,70,1,10.3,39,0,159
22479,2011-04-15,23,5,3,74,1,10.4,43,0,159
22480,2011-04-15,23,5,3,75,1,10.5,44,0,159
22481,2011-04-15,23,5,3,75,1,10.6,43,0,159
22482,2011-04-15,23,5,3,76,1,11.1,42,0,159
22483,2011-04-15,23,5,3,78,1,11.2,44,0,159
22484,2011-04-15,23,5,3,78,2,11.3,43,1,159
22485,2011-04-15,23,5,3,79,2,11.4,43,1,159
22486,2011-04-15,23,5,3,79,3,11.5,43,2,159
22487,2011-04-15,23,5,3,79,3,11.6,42,2,159
22488,2011-04-15,23,5,3,80,3,12.1,39,2,159
22489,2011-04-15,23,5,3,80,3,12.2,39,2,159
22490,2011-04-15,23,5,3,81,3,12.3,39,2,159
22491,2011-04-15,23,5,3,81,3,12.4,37,2,159
22492,2011-04-15,23,5,3,82,3,12.5,37,2,159
22493,2011-04-15,23,5,3,83,3,12.6,38,2,159
22494,2011-04-15,23,5,3,84,3,13.1,35,2,159
22495,2011-04-15,23,5,3,85,3,13.2,35,2,159
22496,2011-04-15,23,5,3,86,3,13.3,35,2,159
22497,2011-04-15,23,5,3,92,3,13.4,40,2,159
22498,2011-04-15,23,5,3,93,3,13.5,40,2,159
22499,2011-04-15,23,5,3,94,3,13.5,37,2,159
22500,2011-04-15,23,5,3,95,3,13.6,37,2,159
22501,2011-04-15,23,5,3,96,3,14.1,37,2,159
22502,2011-04-15,23,5,3,98,3,14.2,38,2,159
22503,2011-04-15,23,5,3,99,3,14.3,39,2,159
22504,2011-04-15,23,5,3,101,3,14.4,40,2,159
22505,2011-04-15,23,5,3,101,3,14.5,34,2,159
22506,2011-04-15,23,5,3,102,3,14.6,34,2,159
22507,2011-04-15,23,5,3,108,3,15.1,38,2,159
22508,2011-04-15,23,5,3,108,3,15.2,38,2,159
22509,2011-04-15,23,5,3,109,3,15.3,35,2,159
22510,2011-04-15,23,5,3,110,3,15.4,35,2,159
22511,2011-04-15,23,5,3,110,3,15.5,35,2,159
22512,2011-04-15,23,5,3,116,3,15.6,40,2,159
22513,2011-04-15,23,5,3,117,3,16.1,39,2,159
22514,2011-04-15,23,5,3,118,3,16.2,40,1,159
22515,2011-04-15,23,5,3,124,3,16.3,45,1,159
22516,2011-04-15,23,5,3,124,4,16.4,45,1,159
22517,2011-04-15,23,5,3,124,4,16.5,45,1,159
22518,2011-04-15,23,5,3,125,4,16.6,45,1,159
22519,2011-04-15,23,5,3,126,4,17.1,46,1,159
22520,2011-04-15,23,5,3,130,4,17.2,49,1,159
22521,2011-04-15,23,5,3,131,4,17.3,50,1,159
22522,2011-04-15,23,5,3,133,4,17.4,51,1,159
22523,2011-04-15,23,5,3,135,4,17.5,52,1,159
22524,2011-04-15,23,5,3,136,4,17.6,52,1,159
22525,2011-04-15,23,5,3,137,4,18.1,52,1,159
22526,2011-04-15,23,5,3,138,4,18.2,52,1,159
22527,2011-04-15,23,5,3,140,4,18.3,48,1,159
22528,2011-04-15,23,5,3,141,4,18.4,48,1,159
22529,2011-04-15,23,5,3,143,4,18.5,49,1,159
22530,2011-04-15,23,5,3,147,4,18.6,52,1,159
22531,2011-04-15,23,5,3,148,4,19.1,52,1,159
22532,2011-04-15,23,5,3,150,4,19.2,52,1,159
22533,2011-04-15,23,5,3,155,4,19.2,56,1,159
22534,2011-04-15,23,5,3,156,4,19.3,55,1,159
22535,2011-04-15,23,5,3,157,4,19.4,56,1,159
22536,2011-04-15,23,5,3,158,4,19.5,56,1,159
22537,2011-04-15,23,5,3,159,4,19.6,51,1,159
22694,2011-04-16,14,0,6,34,0,5.1,33,0,183
22695,2011-04-16,14,0,6,35,0,5.2,33,0,183
22696,2011-04-16,14,0,6,39,0,5.3,37,0,183
22697,2011-04-16,14,0,6,43,0,5.4,41,0,183
22698,2011-04-16,14,0,6,44,0,5.5,42,0,183
22699,2011-04-16,14,0,6,45,0,5.6,43,0,183
22700,2011-04-16,14,0,6,45,0,6.1,43,0,183
22701,2011-04-16,14,0,6,51,0,6.2,49,0,183
22702,2011-04-16,14,0,6,51,1,6.3,47,1,183
22703,2011-04-16,14,0,6,52,1,6.4,47,1,183
22704,2011-04-16,14,0,6,52,1,6.5,47,1,183
22705,2011-04-16,14,0,6,54,1,6.6,48,1,183
22706,2011-04-16,14,0,6,55,1,7.1,45,1,183
22707,2011-04-16,14,0,6,59,1,7.2,48,1,183
22708,2011-04-16,14,0,6,59,1,7.3,48,1,183
22709,2011-04-16,14,0,6,60,1,7.4,49,1,183
22710,2011-04-16,14,0,6,64,1,7.5,52,1,183
22711,2011-04-16,14,0,6,65,1,7.5,52,1,183
22712,2011-04-16,14,0,6,66,1,7.6,53,1,183
22713,2011-04-16,14,0,6,67,1,8.1,53,1,183
22714,2011-04-16,14,0,6,68,1,8.2,54,1,183
22715,2011-04-16,14,0,6,68,1,8.3,54,1,183
22716,2011-04-16,14,0,6,69,1,8.4,51,1,183
22717,2011-04-16,14,0,6,70,1,8.5,52,1,183
22718,2011-04-16,14,0,6,71,1,8.6,53,1,183
22719,2011-04-16,14,0,6,72,1,9.1,53,1,183
22720,2011-04-16,14,0,6,76,1,9.2,57,1,183
22721,2011-04-16,14,0,6,77,1,9.3,54,1,183
22722,2011-04-16,14,0,6,78,1,9.4,51,1,183
22723,2011-04-16,14,0,6,79,1,9.5,46,1,183
